Year,Neighborhood,AverageSalePrice,MedianSalePrice,AverageCostPerSqFoot,AverageDaysOnMarket,CountHomesSold,CondoSalesPercentage,MedianOneYearPriceChangePercentage,MedianFiveYearPriceChangePercentage,DistressedPropertySalesPercentage,AverageYearBuilt,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Adjusted population,"Adjusted population density (people per sq. mi., excluding parks and industrial tracts)",Median age,Median household income ($),Home ownership (%),Married (except separated) (%),Divorced (%),Widowed (%),Separated (%),Never Married (%),Population with bachelor degree as highest level of education (25 and older) (%),Population with graduate degree (25 and older) (%),Renters - median monthly housing expenses ($),People below federal poverty level (%),Unemployed (16 years and older) (%),English as only language (%),Percent of families with children under 18 years (%),Population in same house last year (%),Population in different county last year (%),Population in different state last year (%),Population moved from abroad last year (%),Aggravated assault,Arson,Burglary,Homicide,Larceny,Rape,Robbery,Vehicle thefts,Nonviolent crimes,Violent crimes,"Crimes per 1,000 residents",Parks and natural areas (Acres),Parks (% of neighborhood),Minutes by car to downtown (est.),Commute by public transit (%),Commute by bike (%),Commute by walking (%),Commute by biking and walking (%),Number of Max/streetcar lines,Number of TriMet bus lines,Number of transit lines (bus/MAX/streetcar),"Miles of bike routes (lanes, boulevards, multiuse paths)",Miles of bike routes (all) per square mile,Walk score,Percent of households with children under 18 years (%),Total Newcomers (%),"Adjusted population density (people per square mile, excluding parks and industrial tracts)",Sexual offenses,Number of Max/streetcar/tram lines,Number of transit lines (bus/MAX/streetcar/tram),Population in different Oregon county last year (%),Assault,Vandalism (not included in violent/nonviolent total),Drug/narcotic offenses (not included in violent/nonviolent total),"Commute by transit, biking, and walking (%)",Share of 2020 sales that were condos (%),Number of Short Sales,Number of Bank Owned,Average square footage of homes sold,Renters’ median monthly housing ($),Population,Population density people per sq mile),Homeownership (%),Households with children under 18 (%),People who speak other language(s) (%),Total newcomers (%),Sex offenses,Vandalism,Drug/narcotic offenses,"Violent crimes per 1,000 residents","Burglary/larceny/vehicle theft crimes per 1,000 residents",Walk Score,Commute by other non-car means (including cycling) (%)
2017,WOODLAWN,432685.0,420000.0,237.0,25.0,95.0,2.0,16.0,68.0,0.0,1954.0,,,,,,,,,,,,"5,497","7,508",35.0,"64,955",67.7,34.0,12.3,1.7,2.4,49.5,32.3,18.8,"1,205",14.3,8.8,86.1,42.4,78.7,1.6,3.9,3.5,X,X,X,X,X,X,X,X,X,X,X,8,2.0,14,8.4,13.9,2.3,16.2,0.0,3.0,3.0,3.2,4.3,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,WOODSTOCK,467332.0,425000.0,247.0,17.0,153.0,0.0,8.0,66.0,0.0,1956.0,,,,,,,,,,,,"8,385","6,726",39.0,"74,534",76.1,51.8,10.4,4.0,0.8,32.9,32.0,21.9,"1,286",9.5,5.3,89.9,46.6,85.2,2.6,3.2,0.8,X,X,X,X,X,X,X,X,X,X,X,14,2.0,19,9.1,5.6,4.7,10.3,0.0,5.0,5.0,3.8,3.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,ALAMEDA,709588.0,685000.0,257.0,23.0,82.0,0.0,1.0,29.0,1.0,1928.0,,,,,,,,,,,,"5,622","9,421",41.0,"105,242",78.4,55.0,10.6,3.3,0.6,30.4,38.5,33.6,"1,496",6.9,5.1,92.9,,86.4,0.4,4.2,0.8,10,0,20,0,61,2,0,31,112,12,22,0,0.0,13,8.6,12.2,3.3,15.5,0.0,3.0,3.0,1.0,1.24,65.0,36.0,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,ARBOR LODGE,460602.0,453500.0,240.0,31.0,126.0,2.0,5.0,56.0,0.0,1943.0,,,,,,,,,,,,"7,115","8,199",36.0,"71,234",68.0,44.9,11.0,2.4,1.5,40.1,32.2,18.1,"1,317",8.9,5.3,87.4,,84.8,1.6,4.0,0.2,60,3,38,0,311,4,8,59,408,75,68,10,2.0,15,15.8,12.4,3.7,16.1,1.0,4.0,5.0,6.0,7.18,72.0,30.2,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,ARDENWALD/JOHNSON CREEK,468461.0,469500.0,217.0,15.0,16.0,0.0,25.0,74.0,0.0,1965.0,,,,,,,,,,,,"2,010","1,975",41.0,"88,349",79.9,59.7,11.4,4.4,1.4,23.4,28.8,25.3,"1,479",9.2,5.8,92.0,,86.2,3.2,3.6,0.3,4,0,4,0,20,1,1,5,29,6,17,37,17.0,16,6.8,7.2,2.4,9.7,1.0,5.0,6.0,3.0,7.68,54.0,33.3,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,ARGAY,349725.0,360000.0,157.0,31.0,82.0,9.0,11.0,45.0,1.0,1967.0,,,,,,,,,,,,"6,339","3,088",38.0,"47,028",46.7,31.4,17.6,4.2,5.6,41.3,10.7,4.0,889,25.0,8.6,75.3,,62.8,13.8,4.5,0.8,75,33,68,0,322,5,4,137,527,117,102,59,5.0,20,10.8,0.4,13.0,13.4,0.0,5.0,5.0,6.0,2.85,45.0,34.4,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,ARLINGTON HEIGHTS,1100611.0,920000.0,352.0,36.0,18.0,0.0,6.0,38.0,0.0,1961.0,,,,,,,,,,,,"1,897","2,323",51.0,"107,676",76.9,59.6,10.7,5.9,0.6,23.0,43.0,39.9,"1,089",3.2,2.2,87.4,,85.0,1.8,4.7,1.9,6,1,3,0,36,1,0,0,39,8,25,329,63.0,14,6.8,4.2,10.3,14.4,2.0,4.0,6.0,1.0,1.68,40.0,17.4,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,ARNOLD CREEK,612076.0,587500.0,224.0,49.0,58.0,2.0,2.0,38.0,5.0,1988.0,,,,,,,,,,,,"2,811","2,562",44.0,"124,401",90.0,62.6,11.2,2.0,1.1,23.1,38.2,33.2,"1,738",3.2,3.5,91.0,,89.9,5.4,1.8,0.0,1,0,6,1,13,0,0,0,19,2,7,19,3.0,18,4.2,1.6,1.9,3.4,0.0,1.0,1.0,0.0,0.21,17.0,33.9,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,ASHCREEK,476197.0,443000.0,219.0,29.0,98.0,1.0,-3.0,36.0,5.0,1975.0,,,,,,,,,,,,"5,337","4,383",42.0,"93,686",81.7,56.1,13.6,3.3,0.8,26.5,31.8,30.0,"1,440",7.5,5.7,91.3,,85.8,2.2,3.5,0.4,25,0,9,0,48,1,1,4,61,27,16,11,2.0,16,5.0,0.1,1.1,1.3,0.0,7.0,7.0,1.0,1.23,36.0,33.4,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,BEAUMONT-WILSHIRE,675717.0,597000.0,272.0,23.0,107.0,0.0,6.0,33.0,0.0,1943.0,,,,,,,,,,,,"6,178","8,114",41.0,"103,577",85.1,53.7,9.8,3.9,1.6,30.7,35.3,29.9,"1,487",6.1,4.6,91.6,,86.1,1.2,3.8,0.1,14,0,24,0,128,3,5,59,211,22,38,14,3.0,16,6.1,8.2,4.3,12.6,0.0,3.0,3.0,4.0,5.71,72.0,33.4,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,BOISE,551215.0,510750.0,260.0,31.0,44.0,16.0,2.0,34.0,0.0,1947.0,,,,,,,,,,,,"4,143","9,684",34.0,"70,682",40.9,29.4,12.2,2.0,0.7,55.5,39.3,21.3,"1,213",16.5,4.8,91.4,,76.1,1.7,9.1,0.6,38,0,34,0,153,5,4,30,217,47,64,5,2.0,12,12.9,16.7,6.0,22.7,1.0,5.0,6.0,2.0,4.9,92.0,18.3,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,BRENTWOOD/DARLINGTON,336129.0,319000.0,245.0,24.0,283.0,1.0,12.0,72.0,2.0,1965.0,,,,,,,,,,,,"13,151","7,504",37.0,"54,202",66.9,40.0,16.3,4.0,1.8,38.1,18.7,7.2,"1,188",16.4,9.0,73.0,,85.1,3.5,2.2,0.2,145,4,75,1,235,9,15,138,448,174,47,48,4.0,21,10.5,2.6,0.8,3.4,0.0,4.0,4.0,6.0,3.54,54.0,32.1,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,BRIDGETON,302836.0,282500.0,186.0,55.0,22.0,5.0,5.0,29.0,0.0,1992.0,,,,,,,,,,,,66,245,40.0,"61,959",67.7,50.6,11.9,3.4,2.4,32.0,19.2,7.0,"1,269",5.7,3.9,75.3,,85.0,1.9,1.1,0.1,15,0,8,0,71,0,0,20,99,15,"1,727",1,1.0,16,8.6,1.2,0.6,1.8,0.0,2.0,2.0,3.0,11.38,30.0,27.3,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,BRIDLEMILE,654672.0,594000.0,255.0,31.0,61.0,0.0,1.0,22.0,2.0,1973.0,,,,,,,,,,,,"4,736","3,375",45.0,"95,375",74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996,7.6,7.7,87.6,,87.6,4.2,2.5,1.2,9,1,7,0,35,1,0,7,49,11,13,32,4.0,15,3.6,2.5,1.9,4.4,0.0,5.0,5.0,2.0,1.94,45.0,33.2,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,BROOKLYN,475490.0,430000.0,222.0,32.0,39.0,0.0,-4.0,30.0,0.0,1919.0,,,,,,,,,,,,"7,608","4,432",38.0,"68,061",49.3,43.1,13.8,2.6,1.6,39.1,31.2,24.8,"1,068",13.3,5.2,92.4,,79.9,3.4,7.2,1.0,44,3,25,0,202,2,7,45,272,56,43,67,6.0,10,13.4,12.6,5.4,17.9,1.0,8.0,9.0,5.0,2.77,79.0,25.1,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,BUCKMAN,518993.0,516500.0,275.0,34.0,53.0,30.0,-3.0,38.0,0.0,1936.0,,,,,,,,,,,,"7,981","6,917",34.0,"36,317",13.8,18.6,14.3,2.3,2.6,62.1,37.2,18.9,892,25.7,9.4,91.1,,65.2,5.6,7.9,0.7,264,26,122,14,"1,063",14,22,187,"1,372",340,215,13,2.0,9,19.6,14.6,12.2,26.9,2.0,10.0,12.0,9.0,8.09,90.0,7.1,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,CATHEDRAL PARK,361996.0,354000.0,242.0,27.0,84.0,35.0,23.0,41.0,2.0,1961.0,,,,,,,,,,,,"4,615","4,500",36.0,"51,134",55.8,38.8,13.6,4.0,2.2,41.4,28.7,17.4,971,16.5,5.9,83.2,,87.3,1.5,3.6,0.6,35,0,22,0,129,3,1,41,192,39,50,64,10.0,19,11.4,2.7,3.5,6.2,0.0,5.0,5.0,2.0,1.87,79.0,24.2,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,CENTENNIAL,275270.0,278000.0,187.0,27.0,363.0,5.0,11.0,70.0,7.0,1968.0,,,,,,,,,,,,"24,107","7,386",34.0,"40,558",57.3,43.0,12.4,6.4,2.7,35.3,9.0,3.1,939,29.7,11.8,64.1,,83.2,3.4,1.4,1.3,432,8,180,3,624,23,54,356,"1,160",520,70,80,4.0,24,9.4,1.1,1.1,2.3,0.0,3.0,3.0,7.0,2.2,53.0,41.6,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,COLLINS VIEW,505568.0,500000.0,233.0,32.0,44.0,0.0,17.0,45.0,0.0,1967.0,,,,,,,,,,,,"1,344","1,547",30.0,"105,158",83.5,43.8,7.1,2.0,0.2,46.8,34.7,39.0,"1,452",9.2,8.8,87.6,,76.5,3.2,11.6,1.0,7,0,3,0,31,4,0,5,39,11,37,2,0.0,14,5.8,1.8,12.9,14.7,0.0,4.0,4.0,2.0,1.82,26.0,28.9,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,CONCORDIA,518304.0,500993.0,253.0,25.0,160.0,6.0,9.0,40.0,0.0,1949.0,,,,,,,,,,,,"10,027","7,559",38.0,"83,269",73.8,44.0,11.6,2.9,1.4,39.9,35.6,21.9,"1,339",8.6,7.5,89.8,,83.8,1.3,4.6,0.7,48,1,70,0,185,5,10,81,336,64,40,27,3.0,17,9.6,7.1,2.5,9.6,0.0,4.0,4.0,3.0,2.13,76.0,29.1,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,CRESTON-KENILWORTH,439806.0,420000.0,229.0,26.0,105.0,8.0,-1.0,47.0,1.0,1944.0,,,,,,,,,,,,"8,242","10,270",34.0,"51,593",36.6,31.8,12.5,2.0,1.4,52.2,30.3,17.8,947,20.7,7.9,86.9,,77.5,4.0,2.9,0.4,61,1,54,2,292,8,9,146,492,81,70,23,4.0,15,20.2,5.9,5.2,11.1,0.0,7.0,7.0,4.0,5.1,77.0,19.2,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,CRESTWOOD,397028.0,415000.0,246.0,29.0,32.0,0.0,-1.0,44.0,3.0,1968.0,,,,,,,,,,,,"1,488","4,410",42.0,"97,753",85.4,57.5,13.5,3.3,0.8,25.3,32.0,31.0,"1,500",7.3,5.7,92.0,,86.5,1.5,3.4,0.4,0,0,3,0,10,0,0,1,14,0,9,55,25.0,14,4.7,0.0,0.9,0.9,0.0,4.0,4.0,0.0,0.0,49.0,35.0,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,CULLY,374470.0,355500.0,226.0,30.0,144.0,4.0,5.0,56.0,3.0,1952.0,,,,,,,,,,,,"13,916","4,435",36.0,"46,833",51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,,73.5,8.8,3.7,0.4,198,8,74,0,273,14,13,167,514,233,54,57,3.0,19,13.2,3.7,9.6,13.2,0.0,4.0,4.0,4.0,1.38,56.0,34.4,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,DOWNTOWN,477550.0,393500.0,441.0,40.0,154.0,100.0,14.0,21.0,1.0,1982.0,,,,,,,,,,,,"11,170","11,849",38.0,"32,829",16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,,56.0,10.1,12.2,2.8,689,14,116,1,"1,975",33,100,126,"2,217",837,273,42,7.0,0,23.5,4.6,37.4,42.0,7.0,31.0,38.0,15.0,15.85,95.0,3.3,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,DUNTHORPE,1664348.0,1500000.0,346.0,71.0,45.0,0.0,9.0,43.0,2.0,1970.0,,,,,,,,,,,,"1,811","1,535",30.0,"104,534",83.1,43.6,7.1,2.0,0.2,47.0,34.6,38.8,"1,444",9.2,8.8,87.3,,76.5,3.2,11.6,1.0,–,–,–,–,–,–,–,–,–,–,–,7,1.0,18,5.8,1.8,12.9,14.7,0.0,2.0,2.0,0.0,0.21,10.0,28.8,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,EAST COLUMBIA,330985.0,310000.0,205.0,34.0,27.0,0.0,-5.0,46.0,7.0,1983.0,,,,,,,,,,,,546,243,40.0,"61,843",67.5,50.4,12.0,3.4,2.4,32.1,19.1,7.0,"1,267",5.8,3.9,75.3,,84.8,2.0,1.1,0.1,64,5,26,0,256,2,7,49,331,78,749,146,10.0,18,8.6,1.2,0.7,1.9,0.0,2.0,2.0,8.0,3.76,24.0,27.4,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,EASTMORELAND,756770.0,747450.0,258.0,39.0,86.0,0.0,2.0,38.0,3.0,1943.0,,,,,,,,,,,,"6,580","5,924",38.0,"81,833",70.6,52.4,9.3,4.0,1.2,33.2,31.6,26.9,"1,459",11.5,6.6,92.1,,79.4,3.4,7.1,0.6,2,0,38,0,113,2,0,27,178,4,28,17,2.0,16,7.8,6.8,9.1,15.8,1.0,4.0,5.0,3.0,2.34,49.0,28.3,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,ELIOT,532227.0,520000.0,255.0,33.0,45.0,7.0,28.0,51.0,0.0,1949.0,,,,,,,,,,,,"3,851","4,556",37.0,"48,350",24.1,21.7,14.6,6.2,2.3,55.0,31.8,20.0,"1,017",23.8,10.5,91.1,,70.3,5.4,8.3,0.4,114,2,64,0,598,11,19,109,771,146,238,8,1.0,11,18.6,13.2,12.0,25.2,3.0,7.0,10.0,7.0,8.1,84.0,12.3,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,FAR SOUTHWEST,456929.0,426750.0,209.0,37.0,36.0,0.0,0.0,23.0,3.0,1973.0,,,,,,,,,,,,"1,999","3,356",46.0,"77,732",65.6,54.7,13.9,5.2,0.3,26.3,34.1,29.6,"1,316",6.7,6.3,89.4,,82.6,7.3,2.6,0.9,13,0,5,0,19,4,0,1,25,17,21,12,3.0,16,3.6,0.5,3.3,3.8,0.0,6.0,6.0,2.0,2.97,39.0,23.2,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,FOREST PARK,893061.0,855000.0,238.0,53.0,35.0,0.0,2.0,26.0,0.0,1987.0,,,,,,,,,,,,"3,208",175,45.0,"111,280",82.0,61.4,13.9,3.8,1.3,19.6,29.8,30.2,"1,418",6.5,4.0,89.5,,88.9,2.8,2.8,0.3,11,1,15,0,62,1,0,2,79,13,29,"4,827",73.0,13,1.8,0.7,0.9,1.6,0.0,3.0,3.0,19.0,1.87,7.0,31.6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,FOSTER-POWELL,388521.0,388450.0,232.0,23.0,160.0,2.0,8.0,67.0,1.0,1948.0,,,,,,,,,,,,"8,059","9,057",38.0,"52,532",53.3,38.0,15.5,5.5,1.8,39.1,28.6,11.9,"1,099",14.3,5.4,81.3,,81.3,1.8,3.1,1.1,104,1,65,0,281,4,12,129,475,121,74,7,1.0,19,11.9,8.3,2.1,10.4,0.0,5.0,5.0,2.0,1.97,80.0,28.1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,GLENFAIR,307479.0,306000.0,179.0,24.0,26.0,0.0,11.0,77.0,8.0,1982.0,,,,,,,,,,,,"3,278","10,331",31.0,"45,377",36.9,42.5,13.4,5.2,2.8,36.0,13.8,6.0,973,20.8,9.9,57.8,,82.2,0.7,3.6,0.5,114,1,31,0,80,8,13,54,165,136,92,5,2.0,22,13.6,0.5,5.6,6.1,1.0,1.0,2.0,2.0,5.65,54.0,47.1,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,GOOSE HOLLOW,455567.0,378750.0,369.0,42.0,80.0,93.0,7.0,49.0,0.0,1984.0,,,,,,,,,,,,"5,139","15,154",38.0,"53,449",28.2,30.7,12.7,2.3,0.9,53.4,34.2,28.8,986,22.7,8.6,86.6,,69.8,3.0,11.2,1.6,80,5,64,1,475,6,7,55,594,99,135,3,1.0,7,15.2,5.5,25.8,31.3,2.0,10.0,12.0,1.0,3.79,93.0,8.1,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,GRANT PARK,712534.0,627500.0,258.0,28.0,54.0,0.0,-8.0,28.0,2.0,1927.0,,,,,,,,,,,,"4,023","8,816",41.0,"101,273",74.3,57.6,8.9,3.0,1.0,29.6,36.8,34.4,"1,595",5.6,4.0,92.2,,85.3,0.2,4.8,0.4,9,5,34,0,97,2,3,45,176,19,48,20,7.0,13,7.8,12.1,5.4,17.6,0.0,3.0,3.0,2.0,5.13,79.0,34.3,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,HAYDEN ISLAND,314419.0,262250.0,221.0,60.0,92.0,67.0,1.0,27.0,4.0,1962.0,,,,,,,,,,,,562,175,55.0,"48,896",83.3,35.7,27.7,9.6,3.8,22.8,22.4,11.6,"1,042",10.9,5.6,91.7,,92.1,1.1,1.9,0.0,56,2,24,0,367,2,20,367,758,80,"1,491",2,0.0,22,5.4,0.7,8.5,9.3,1.0,1.0,2.0,2.0,1.15,60.0,7.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,HAYHURST,478135.0,480000.0,232.0,28.0,95.0,9.0,7.0,45.0,1.0,1961.0,,,,,,,,,,,,"5,978","5,225",40.0,"75,545",61.2,47.4,16.0,7.2,1.4,27.6,32.4,26.3,"1,259",8.6,9.0,91.8,,80.9,5.9,4.7,0.3,17,0,15,0,41,1,0,13,69,18,15,57,8.0,18,6.7,3.2,4.3,7.5,0.0,7.0,7.0,4.0,3.28,51.0,27.8,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,HAZELWOOD,297858.0,304000.0,190.0,31.0,295.0,14.0,14.0,64.0,5.0,1964.0,,,,,,,,,,,,"25,183","6,156",37.0,"43,125",42.7,38.9,14.4,8.4,2.6,36.0,15.8,6.1,950,20.7,6.3,70.4,,81.6,2.5,2.6,2.5,461,12,176,3,"1,611",40,84,537,"2,324",600,116,45,2.0,17,13.7,1.4,3.3,4.7,3.0,11.0,14.0,18.0,4.37,61.0,30.6,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,HEALY HEIGHTS,876667.0,910000.0,226.0,49.0,3.0,0.0,-15.0,-30.0,0.0,1949.0,,,,,,,,,,,,200,"3,399",42.0,"100,605",60.5,56.0,5.1,5.8,0.0,33.0,35.1,46.9,"1,199",14.9,9.6,86.6,,78.4,4.5,6.2,0.0,0,0,1,0,3,0,0,0,4,0,20,1,3.0,16,6.3,3.0,17.2,20.2,0.0,1.0,1.0,0.0,0.0,8.0,19.1,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,HILLSDALE,557406.0,500000.0,239.0,49.0,153.0,14.0,1.0,26.0,1.0,1966.0,,,,,,,,,,,,"7,642","4,081",42.0,"93,654",66.4,53.5,11.9,3.6,0.6,30.3,37.4,34.9,"1,122",9.5,7.0,90.5,,80.1,4.1,5.0,0.6,44,1,20,0,120,5,2,32,172,52,29,68,6.0,14,10.9,3.8,6.1,9.9,0.0,16.0,16.0,8.0,4.24,56.0,25.2,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,HILLSIDE,834785.0,715000.0,364.0,41.0,67.0,54.0,-11.0,20.0,1.0,1976.0,,,,,,,,,,,,"1,293","1,860",48.0,"117,896",77.1,61.4,10.1,5.4,0.8,21.9,40.0,39.5,"1,248",4.2,3.0,84.5,,86.4,3.1,3.5,1.5,0,0,5,1,23,0,0,0,28,1,22,127,29.0,14,5.5,2.9,7.1,10.0,0.0,3.0,3.0,1.0,1.44,47.0,24.2,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,HOLLYWOOD,498154.0,492000.0,240.0,38.0,13.0,23.0,-18.0,13.0,0.0,1942.0,,,,,,,,,,,,"2,022","8,541",42.0,"63,809",48.5,39.1,18.9,4.7,0.6,37.0,32.1,26.6,"1,028",16.6,7.6,91.6,,82.7,1.6,5.2,0.1,46,1,34,2,235,2,19,46,315,70,190,0,0.0,12,12.7,6.7,4.3,11.1,3.0,4.0,7.0,2.0,6.9,93.0,21.2,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,HOMESTEAD,518996.0,483500.0,262.0,32.0,31.0,39.0,97.0,76.0,0.0,1969.0,,,,,,,,,,,,"2,257","2,779",42.0,"102,944",59.0,53.7,6.8,4.2,0.9,34.5,37.2,42.7,"1,191",11.8,6.7,90.1,,76.1,4.8,6.7,0.7,16,0,5,0,93,3,0,6,104,19,54,246,47.0,13,8.0,3.5,15.5,19.0,0.0,16.0,16.0,4.0,4.96,44.0,18.2,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,HOSFORD-ABERNETHY,619689.0,597500.0,264.0,24.0,88.0,9.0,1.0,42.0,1.0,1939.0,,,,,,,,,,,,"8,610","6,620",36.0,"62,814",43.4,32.9,12.4,2.3,1.7,50.6,38.1,23.7,"1,039",16.8,7.2,89.8,,76.6,3.7,7.4,1.1,108,9,94,0,352,4,5,109,555,126,79,3,0.0,10,14.6,14.2,10.2,24.4,3.0,11.0,14.0,9.0,6.73,91.0,19.0,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,HUMBOLDT,527292.0,526250.0,267.0,30.0,56.0,21.0,5.0,49.0,0.0,1955.0,,,,,,,,,,,,"4,973","9,045",34.0,"62,979",54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,"1,052",20.7,6.3,90.7,,76.2,2.3,5.2,0.1,69,4,33,0,168,3,5,50,251,81,67,0,0.0,12,11.5,20.4,3.3,23.7,0.0,3.0,3.0,4.0,7.16,87.0,24.7,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,IRVINGTON,741264.0,705000.0,267.0,33.0,93.0,24.0,-3.0,18.0,1.0,1932.0,,,,,,,,,,,,"5,940","9,131",41.0,"95,906",58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,"1,407",8.2,4.7,91.1,,82.3,1.1,4.6,1.0,44,1,40,0,196,5,7,83,319,57,63,16,4.0,14,9.0,11.6,6.2,17.7,0.0,5.0,5.0,4.0,5.42,81.0,24.3,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,KENTON,419619.0,409500.0,239.0,23.0,166.0,0.0,9.0,71.0,2.0,1949.0,,,,,,,,,,,,"7,711","2,245",39.0,"60,598",66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,"1,185",10.1,4.6,76.4,,84.9,1.8,2.0,0.1,99,7,49,0,225,4,16,130,404,126,69,120,5.0,17,10.4,3.0,1.5,4.5,1.0,5.0,6.0,14.0,4.02,68.0,27.6,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,KERNS,493830.0,492500.0,277.0,45.0,40.0,45.0,-3.0,43.0,5.0,1938.0,,,,,,,,,,,,"6,428","7,778",33.0,"46,534",20.6,25.2,12.3,2.1,1.8,58.6,39.2,19.5,"1,001",20.0,6.4,91.2,,67.6,4.5,3.5,0.5,105,33,101,0,363,12,12,115,579,162,115,18,3.0,12,22.7,12.7,10.6,23.4,6.0,10.0,16.0,4.0,5.12,90.0,12.3,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,KING,530666.0,499900.0,256.0,24.0,112.0,4.0,7.0,52.0,1.0,1945.0,,,,,,,,,,,,"6,661","10,747",34.0,"67,228",54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,"1,220",18.6,6.2,89.5,,77.1,2.6,6.7,0.5,94,1,35,1,178,9,16,55,268,121,58,3,1.0,15,13.2,17.1,3.1,20.1,0.0,3.0,3.0,1.0,1.5,90.0,23.6,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,LAURELHURST,778520.0,755000.0,254.0,31.0,90.0,0.0,5.0,41.0,2.0,1928.0,,,,,,,,,,,,"4,782","7,161",43.0,"108,654",82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,"1,040",5.4,6.3,94.1,,90.1,0.6,4.7,0.4,15,3,56,0,133,0,4,32,221,22,51,34,8.0,12,7.5,10.1,6.3,16.4,3.0,5.0,8.0,5.0,6.76,79.0,37.4,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,LENTS,297577.0,295000.0,205.0,31.0,369.0,3.0,16.0,82.0,5.0,1959.0,,,,,,,,,,,,"21,059","5,708",35.0,"43,456",52.9,41.1,12.8,4.2,2.1,39.8,16.0,5.2,"1,006",22.9,7.0,65.5,,81.7,4.5,2.3,1.2,351,14,134,0,764,30,35,391,"1,289",430,82,215,9.0,20,10.1,2.2,3.2,5.4,1.0,7.0,8.0,21.0,5.84,57.0,37.6,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
